Academy Name,Language Code,Language Name,Native Name,Level,Lesson Number,Lesson ID,Lesson Title,Story Status,Dialogue Status,Grammar Status,Conjugation Status,Vocabulary Count,Expressions Count,Arabic Meaning Status,Download Path
"Polyglot Academy","IT","Italian","Italiano","A2",20,"IT-A2-020","Lesson 20: Symptoms & Illnesses (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/IT/A2/IT-A2-020.json"
"Polyglot Academy","IT","Italian","Italiano","A2",21,"IT-A2-021","Lesson 21: Introduction to the Past (Perfect/Passé Composé) (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/IT/A2/IT-A2-021.json"
"Polyglot Academy","IT","Italian","Italiano","A2",22,"IT-A2-022","Lesson 22: Introduction to the Past (Perfect/Passé Composé) (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/IT/A2/IT-A2-022.json"
"Polyglot Academy","IT","Italian","Italiano","A2",23,"IT-A2-023","Lesson 23: Past Participles Regular (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/IT/A2/IT-A2-023.json"
"Polyglot Academy","IT","Italian","Italiano","A2",24,"IT-A2-024","Lesson 24: Past Participles Regular (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/IT/A2/IT-A2-024.json"
"Polyglot Academy","IT","Italian","Italiano","A2",25,"IT-A2-025","Lesson 25: Past Participles Irregular (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/IT/A2/IT-A2-025.json"
"Polyglot Academy","IT","Italian","Italiano","A2",26,"IT-A2-026","Lesson 26: Past Participles Irregular (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/IT/A2/IT-A2-026.json"
"Polyglot Academy","IT","Italian","Italiano","A2",27,"IT-A2-027","Lesson 27: Auxiliary Verbs in the Past (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/IT/A2/IT-A2-027.json"
"Polyglot Academy","IT","Italian","Italiano","A2",28,"IT-A2-028","Lesson 28: Auxiliary Verbs in the Past (Part 2)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/IT/A2/IT-A2-028.json"
"Polyglot Academy","IT","Italian","Italiano","A2",29,"IT-A2-029","Lesson 29: Timeline of Yesterday (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/IT/A2/IT-A2-029.json"
"Polyglot Academy","IT","Italian","Italiano","A2",30,"IT-A2-030","Lesson 30: Timeline of Yesterday (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/IT/A2/IT-A2-030.json"
"Polyglot Academy","IT","Italian","Italiano","A2",31,"IT-A2-031","Lesson 31: Expressing Agreement & Disagreement (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/IT/A2/IT-A2-031.json"
"Polyglot Academy","IT","Italian","Italiano","A2",32,"IT-A2-032","Lesson 32: Expressing Agreement & Disagreement (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/IT/A2/IT-A2-032.json"
"Polyglot Academy","IT","Italian","Italiano","A2",33,"IT-A2-033","Lesson 33: Time Markers (Ago, Since, For) (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/IT/A2/IT-A2-033.json"
"Polyglot Academy","IT","Italian","Italiano","A2",34,"IT-A2-034","Lesson 34: Time Markers (Ago, Since, For) (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/IT/A2/IT-A2-034.json"
"Polyglot Academy","IT","Italian","Italiano","A2",35,"IT-A2-035","Lesson 35: Biographies & Life Events (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/IT/A2/IT-A2-035.json"
"Polyglot Academy","IT","Italian","Italiano","A2",36,"IT-A2-036","Lesson 36: Biographies & Life Events (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/IT/A2/IT-A2-036.json"
"Polyglot Academy","IT","Italian","Italiano","A2",37,"IT-A2-037","Lesson 37: Historical Figures (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/IT/A2/IT-A2-037.json"
"Polyglot Academy","IT","Italian","Italiano","A2",38,"IT-A2-038","Lesson 38: Historical Figures (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/IT/A2/IT-A2-038.json"
"Polyglot Academy","IT","Italian","Italiano","A2",39,"IT-A2-039","Lesson 39: Talking about Vacations (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/IT/A2/IT-A2-039.json"
"Polyglot Academy","IT","Italian","Italiano","A2",40,"IT-A2-040","Lesson 40: Talking about Vacations (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/IT/A2/IT-A2-040.json"
"Polyglot Academy","IT","Italian","Italiano","A2",41,"IT-A2-041","Lesson 41: Imperfect Tense Introduction (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/IT/A2/IT-A2-041.json"
"Polyglot Academy","IT","Italian","Italiano","A2",42,"IT-A2-042","Lesson 42: Imperfect Tense Introduction (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/IT/A2/IT-A2-042.json"
"Polyglot Academy","IT","Italian","Italiano","A2",43,"IT-A2-043","Lesson 43: Describing Childhood Memories (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/IT/A2/IT-A2-043.json"
"Polyglot Academy","IT","Italian","Italiano","A2",44,"IT-A2-044","Lesson 44: Describing Childhood Memories (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/IT/A2/IT-A2-044.json"
"Polyglot Academy","IT","Italian","Italiano","A2",45,"IT-A2-045","Lesson 45: Imperfect vs Perfect/Preterite (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/IT/A2/IT-A2-045.json"
"Polyglot Academy","IT","Italian","Italiano","A2",46,"IT-A2-046","Lesson 46: Imperfect vs Perfect/Preterite (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/IT/A2/IT-A2-046.json"
"Polyglot Academy","IT","Italian","Italiano","A2",47,"IT-A2-047","Lesson 47: Interrupted Actions in the Past (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/IT/A2/IT-A2-047.json"
"Polyglot Academy","IT","Italian","Italiano","A2",48,"IT-A2-048","Lesson 48: Interrupted Actions in the Past (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/IT/A2/IT-A2-048.json"
"Polyglot Academy","IT","Italian","Italiano","A2",49,"IT-A2-049","Lesson 49: Storytelling Basics (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/IT/A2/IT-A2-049.json"
"Polyglot Academy","IT","Italian","Italiano","A2",50,"IT-A2-050","Lesson 50: Storytelling Basics (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/IT/A2/IT-A2-050.json"
"Polyglot Academy","IT","Italian","Italiano","A2",51,"IT-A2-051","Lesson 51: Near Future (Going to) (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/IT/A2/IT-A2-051.json"
"Polyglot Academy","IT","Italian","Italiano","A2",52,"IT-A2-052","Lesson 52: Near Future (Going to) (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/IT/A2/IT-A2-052.json"
"Polyglot Academy","IT","Italian","Italiano","A2",53,"IT-A2-053","Lesson 53: Simple Future Tense (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/IT/A2/IT-A2-053.json"
"Polyglot Academy","IT","Italian","Italiano","A2",54,"IT-A2-054","Lesson 54: Simple Future Tense (Part 2)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/IT/A2/IT-A2-054.json"
"Polyglot Academy","IT","Italian","Italiano","A2",55,"IT-A2-055","Lesson 55: Making Predictions (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/IT/A2/IT-A2-055.json"
"Polyglot Academy","IT","Italian","Italiano","A2",56,"IT-A2-056","Lesson 56: Making Predictions (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/IT/A2/IT-A2-056.json"
"Polyglot Academy","IT","Italian","Italiano","A2",57,"IT-A2-057","Lesson 57: New Years Resolutions (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/IT/A2/IT-A2-057.json"
"Polyglot Academy","IT","Italian","Italiano","A2",58,"IT-A2-058","Lesson 58: New Years Resolutions (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/IT/A2/IT-A2-058.json"
"Polyglot Academy","IT","Italian","Italiano","A2",59,"IT-A2-059","Lesson 59: Future Plans & Ambitions (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/IT/A2/IT-A2-059.json"
"Polyglot Academy","IT","Italian","Italiano","A2",60,"IT-A2-060","Lesson 60: Future Plans & Ambitions (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/IT/A2/IT-A2-060.json"
"Polyglot Academy","IT","Italian","Italiano","A2",61,"IT-A2-061","Lesson 61: Direct Object Pronouns (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/IT/A2/IT-A2-061.json"
"Polyglot Academy","IT","Italian","Italiano","A2",62,"IT-A2-062","Lesson 62: Direct Object Pronouns (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/IT/A2/IT-A2-062.json"
"Polyglot Academy","IT","Italian","Italiano","A2",63,"IT-A2-063","Lesson 63: Indirect Object Pronouns (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/IT/A2/IT-A2-063.json"
"Polyglot Academy","IT","Italian","Italiano","A2",64,"IT-A2-064","Lesson 64: Indirect Object Pronouns (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/IT/A2/IT-A2-064.json"
"Polyglot Academy","IT","Italian","Italiano","A2",65,"IT-A2-065","Lesson 65: Double Object Pronouns (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/IT/A2/IT-A2-065.json"
"Polyglot Academy","IT","Italian","Italiano","A2",66,"IT-A2-066","Lesson 66: Double Object Pronouns (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/IT/A2/IT-A2-066.json"
"Polyglot Academy","IT","Italian","Italiano","A2",67,"IT-A2-067","Lesson 67: Giving Commands (Imperative) (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/IT/A2/IT-A2-067.json"
"Polyglot Academy","IT","Italian","Italiano","A2",68,"IT-A2-068","Lesson 68: Giving Commands (Imperative) (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/IT/A2/IT-A2-068.json"
"Polyglot Academy","IT","Italian","Italiano","A2",69,"IT-A2-069","Lesson 69: Polite Requests (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/IT/A2/IT-A2-069.json"
"Polyglot Academy","IT","Italian","Italiano","A2",70,"IT-A2-070","Lesson 70: Polite Requests (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/IT/A2/IT-A2-070.json"
"Polyglot Academy","IT","Italian","Italiano","A2",71,"IT-A2-071","Lesson 71: Comparisons of Equality (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/IT/A2/IT-A2-071.json"
"Polyglot Academy","IT","Italian","Italiano","A2",72,"IT-A2-072","Lesson 72: Comparisons of Equality (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/IT/A2/IT-A2-072.json"
"Polyglot Academy","IT","Italian","Italiano","A2",73,"IT-A2-073","Lesson 73: Comparisons of Superiority/Inferiority (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/IT/A2/IT-A2-073.json"
"Polyglot Academy","IT","Italian","Italiano","A2",74,"IT-A2-074","Lesson 74: Comparisons of Superiority/Inferiority (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/IT/A2/IT-A2-074.json"
"Polyglot Academy","IT","Italian","Italiano","A2",75,"IT-A2-075","Lesson 75: Superlatives (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/IT/A2/IT-A2-075.json"
"Polyglot Academy","IT","Italian","Italiano","A2",76,"IT-A2-076","Lesson 76: Superlatives (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/IT/A2/IT-A2-076.json"
"Polyglot Academy","IT","Italian","Italiano","A2",77,"IT-A2-077","Lesson 77: Adverbs of Manner (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/IT/A2/IT-A2-077.json"
"Polyglot Academy","IT","Italian","Italiano","A2",78,"IT-A2-078","Lesson 78: Adverbs of Manner (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/IT/A2/IT-A2-078.json"
"Polyglot Academy","IT","Italian","Italiano","A2",79,"IT-A2-079","Lesson 79: Describing Personality in Depth (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/IT/A2/IT-A2-079.json"
"Polyglot Academy","IT","Italian","Italiano","A2",80,"IT-A2-080","Lesson 80: Describing Personality in Depth (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/IT/A2/IT-A2-080.json"
"Polyglot Academy","IT","Italian","Italiano","A2",81,"IT-A2-081","Lesson 81: Prepositions of Place (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/IT/A2/IT-A2-081.json"
"Polyglot Academy","IT","Italian","Italiano","A2",82,"IT-A2-082","Lesson 82: Prepositions of Place (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/IT/A2/IT-A2-082.json"
"Polyglot Academy","IT","Italian","Italiano","A2",83,"IT-A2-083","Lesson 83: Prepositions of Time (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/IT/A2/IT-A2-083.json"
"Polyglot Academy","IT","Italian","Italiano","A2",84,"IT-A2-084","Lesson 84: Prepositions of Time (Part 2)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/IT/A2/IT-A2-084.json"
"Polyglot Academy","IT","Italian","Italiano","A2",85,"IT-A2-085","Lesson 85: Describing a House Layout (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/IT/A2/IT-A2-085.json"
"Polyglot Academy","IT","Italian","Italiano","A2",86,"IT-A2-086","Lesson 86: Describing a House Layout (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/IT/A2/IT-A2-086.json"
"Polyglot Academy","IT","Italian","Italiano","A2",87,"IT-A2-087","Lesson 87: Furniture & Appliances (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/IT/A2/IT-A2-087.json"
"Polyglot Academy","IT","Italian","Italiano","A2",88,"IT-A2-088","Lesson 88: Furniture & Appliances (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/IT/A2/IT-A2-088.json"
"Polyglot Academy","IT","Italian","Italiano","A2",89,"IT-A2-089","Lesson 89: Household Chores (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/IT/A2/IT-A2-089.json"
"Polyglot Academy","IT","Italian","Italiano","A2",90,"IT-A2-090","Lesson 90: Household Chores (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/IT/A2/IT-A2-090.json"
"Polyglot Academy","IT","Italian","Italiano","A2",91,"IT-A2-091","Lesson 91: Technology & Gadgets (Part 1)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/IT/A2/IT-A2-091.json"
"Polyglot Academy","IT","Italian","Italiano","A2",92,"IT-A2-092","Lesson 92: Technology & Gadgets (Part 2)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/IT/A2/IT-A2-092.json"
"Polyglot Academy","IT","Italian","Italiano","A2",93,"IT-A2-093","Lesson 93: Internet Vocabulary (Part 1)","Pending","Pending","Pending","Pending",16,5,"Pending","/downloads/IT/A2/IT-A2-093.json"
"Polyglot Academy","IT","Italian","Italiano","A2",94,"IT-A2-094","Lesson 94: Internet Vocabulary (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/IT/A2/IT-A2-094.json"
"Polyglot Academy","IT","Italian","Italiano","A2",95,"IT-A2-095","Lesson 95: Writing a Formal Email (Part 1)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/IT/A2/IT-A2-095.json"
"Polyglot Academy","IT","Italian","Italiano","A2",96,"IT-A2-096","Lesson 96: Writing a Formal Email (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/IT/A2/IT-A2-096.json"
"Polyglot Academy","IT","Italian","Italiano","A2",97,"IT-A2-097","Lesson 97: Phone Conversations (Part 1)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/IT/A2/IT-A2-097.json"
"Polyglot Academy","IT","Italian","Italiano","A2",98,"IT-A2-098","Lesson 98: Phone Conversations (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/IT/A2/IT-A2-098.json"
"Polyglot Academy","IT","Italian","Italiano","A2",99,"IT-A2-099","Lesson 99: A2 Comprehensive Review (Part 1)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/IT/A2/IT-A2-099.json"
"Polyglot Academy","IT","Italian","Italiano","A2",100,"IT-A2-100","Lesson 100: A2 Comprehensive Review (Part 2)","Pending","Pending","Pending","Pending",20,5,"Pending","/downloads/IT/A2/IT-A2-100.json"
"Polyglot Academy","IT","Italian","Italiano","B1",1,"IT-B1-001","Lesson 1: Modal Verbs Review & Expansion (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/IT/B1/IT-B1-001.json"
"Polyglot Academy","IT","Italian","Italiano","B1",2,"IT-B1-002","Lesson 2: Modal Verbs Review & Expansion (Part 2)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/IT/B1/IT-B1-002.json"
"Polyglot Academy","IT","Italian","Italiano","B1",3,"IT-B1-003","Lesson 3: Giving Advice & Recommendations (Part 1)","Pending","Pending","Pending","Pending",22,5,"Pending","/downloads/IT/B1/IT-B1-003.json"
"Polyglot Academy","IT","Italian","Italiano","B1",4,"IT-B1-004","Lesson 4: Giving Advice & Recommendations (Part 2)","Pending","Pending","Pending","Pending",17,5,"Pending","/downloads/IT/B1/IT-B1-004.json"
"Polyglot Academy","IT","Italian","Italiano","B1",5,"IT-B1-005","Lesson 5: Expressing Prohibition (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/IT/B1/IT-B1-005.json"
"Polyglot Academy","IT","Italian","Italiano","B1",6,"IT-B1-006","Lesson 6: Expressing Prohibition (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/IT/B1/IT-B1-006.json"
"Polyglot Academy","IT","Italian","Italiano","B1",7,"IT-B1-007","Lesson 7: Permission & Rules (Part 1)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/IT/B1/IT-B1-007.json"
"Polyglot Academy","IT","Italian","Italiano","B1",8,"IT-B1-008","Lesson 8: Permission & Rules (Part 2)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/IT/B1/IT-B1-008.json"
"Polyglot Academy","IT","Italian","Italiano","B1",9,"IT-B1-009","Lesson 9: Workplace Etiquette (Part 1)","Pending","Pending","Pending","Pending",15,5,"Pending","/downloads/IT/B1/IT-B1-009.json"
"Polyglot Academy","IT","Italian","Italiano","B1",10,"IT-B1-010","Lesson 10: Workplace Etiquette (Part 2)","Pending","Pending","Pending","Pending",24,5,"Pending","/downloads/IT/B1/IT-B1-010.json"
"Polyglot Academy","IT","Italian","Italiano","B1",11,"IT-B1-011","Lesson 11: Expressing Complex Opinions (Part 1)","Pending","Pending","Pending","Pending",21,5,"Pending","/downloads/IT/B1/IT-B1-011.json"
"Polyglot Academy","IT","Italian","Italiano","B1",12,"IT-B1-012","Lesson 12: Expressing Complex Opinions (Part 2)","Pending","Pending","Pending","Pending",18,5,"Pending","/downloads/IT/B1/IT-B1-012.json"
"Polyglot Academy","IT","Italian","Italiano","B1",13,"IT-B1-013","Lesson 13: Agreeing & Disagreeing Politely (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/IT/B1/IT-B1-013.json"
"Polyglot Academy","IT","Italian","Italiano","B1",14,"IT-B1-014","Lesson 14: Agreeing & Disagreeing Politely (Part 2)","Pending","Pending","Pending","Pending",23,5,"Pending","/downloads/IT/B1/IT-B1-014.json"
"Polyglot Academy","IT","Italian","Italiano","B1",15,"IT-B1-015","Lesson 15: Structuring an Argument (Part 1)","Pending","Pending","Pending","Pending",19,5,"Pending","/downloads/IT/B1/IT-B1-015.json"
